hhid,zone,state,lga,sector,ea,year,crop_code,crop_code_text,field_size,quant_harv_kg,value_harvest,value_harvest_hh,ha_planted,ha_harvest,number_trees_planted,percent_field,percent_inputs,ha_harv_yld,ha_plan_yld,sales_value,kgs_sold,land_size,farm_area,farm_size_agland,n_kg,p_kg,k_kg,n_org_kg,npk_kg,urea_kg,inorg_fert_kg,org_fert_kg,pest_kg,herb_kg,all_use_inorg_fert,use_pest,use_herb,annual_selfemp_profit,annual_salary,annual_salary_agwage,labor_family,labor_hired,labor_nonhired,total_labor_day,wave,plot_id_x,plot_id_y,t2m,rh2m,prectotcorr,year_former,actor1,conflict_event,total_fatalities,total_combined_fatalities,total_number_conflict_event,military_presence
310086,north central,plateau,mikang,rural,350.0,2024,1070,guinea corn (sorghum),1.048550009727478,200.0,86000.0,86000.0,0.34951668977737427,0.34951668977737427,0.0,0.3333333432674408,0.3333333432674408,0.34951668977737427,0.34951668977737427,0.0,0.0,5.090521991252899,5.090521991252899,5.090521991252899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368500.0,0.0,0.0,48.0,0.0,0.0,48.0,2,1.0,2.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
310088,north central,plateau,mikang,rural,350.0,2024,1070,guinea corn (sorghum),1.4955000281333923,500.0,215000.0,350000.0,0.7477500140666962,0.510834664106369,0.0,1.0,1.0,0.510834664106369,0.7477500140666962,70000.0,100.0,3.4955000281333923,3.4955000281333923,3.4955000281333923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264000.0,20000.0,0.0,38.0,16.0,0.0,54.0,2,1.0,2.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
310090,north central,plateau,mikang,rural,350.0,2024,1070,guinea corn (sorghum),0.15932999551296234,200.0,86000.0,86000.0,0.05257890000939369,0.05257890000939369,0.0,0.33000001311302185,0.3333333432674408,0.05257890000939369,0.05257890000939369,0.0,0.0,0.15932999551296234,0.15932999551296234,0.15932999551296234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,2,1.0,1.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
310092,north central,plateau,shendam,rural,1344.0,2024,1070,guinea corn (sorghum),2.5622900128364563,195.59999465942383,93887.998046875,160000.0,1.7811450064182281,1.195286251604557,0.0,2.0,2.0,1.195286251604557,1.7811450064182281,40000.0,48.89999771118164,3.1770600080490112,3.1770600080490112,3.1770600080490112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,50.0,74.0,2,1.0,2.0,27.948125448028676,59.93958833889507,89.00333333333333,,,0.0,0.0,0.0,0.0,0.0
310096,north central,plateau,shendam,rural,1344.0,2024,1070,guinea corn (sorghum),0.6597700119018555,200.0,86000.0,86000.0,0.21772411465644836,0.21772411465644836,0.0,0.33000001311302185,0.3333333432674408,0.21772411465644836,0.21772411465644836,0.0,0.0,4.352110028266907,4.352110028266907,4.352110028266907,13.5,9.0,8.25,0.0,75.0,0.0,75.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,2,1.0,1.0,27.948125448028676,59.93958833889507,89.00333333333333,,,0.0,0.0,0.0,0.0,0.0
310099,north central,plateau,shendam,rural,1344.0,2024,1070,guinea corn (sorghum),1.3449000120162964,200.0,86000.0,86000.0,0.8876340389251709,0.8876340389251709,0.0,0.6600000262260437,0.6666666865348816,0.8876340389251709,0.8876340389251709,0.0,0.0,2.0447800159454346,2.0447800159454346,2.0447800159454346,18.0,12.0,11.0,0.0,100.0,0.0,100.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,2,1.0,2.0,27.948125448028676,59.93958833889507,89.00333333333333,,,0.0,0.0,0.0,0.0,0.0
310100,north central,plateau,shendam,rural,1344.0,2024,1070,guinea corn (sorghum),1.2557200193405151,305.135986328125,146465.28125,146465.28125,0.547844409942627,0.196260005235672,0.0,0.8300000131130219,0.8333333432674408,0.196260005235672,0.547844409942627,0.0,0.0,1.2557200193405151,1.2557200193405151,1.2557200193405151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,40.0,2.0,90.0,2,1.0,1.0,27.948125448028676,59.93958833889507,89.00333333333333,,,0.0,0.0,0.0,0.0,0.0
319001,north central,plateau,bassa (plateau state),rural,14.0,2024,1070,guinea corn (sorghum),0.5904200077056885,100.0,71428.5703125,80000.0,0.19483861327171326,0.19483861327171326,0.0,0.33000001311302185,0.3333333432674408,0.19483861327171326,0.19483861327171326,40000.0,50.0,0.5904200077056885,0.5904200077056885,0.5904200077056885,18.0,12.0,11.0,1.25,100.0,0.0,100.0,125.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,2,1.0,1.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
319002,north central,plateau,bassa (plateau state),rural,14.0,2024,1070,guinea corn (sorghum),0.5030800104141235,250.0,178571.421875,250000.0,0.1676933467388153,0.1676933467388153,0.0,0.3333333432674408,0.3333333432674408,0.1676933467388153,0.1676933467388153,100000.0,100.0,0.8889300115406513,0.8889300115406513,0.8889300115406513,310.5,0.0,0.0,1.0,0.0,675.0,675.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,2,1.0,3.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
319004,north central,plateau,bassa (plateau state),rural,14.0,2024,1070,guinea corn (sorghum),1.461899995803833,300.0,129000.0,99000.0,0.48730000853538513,0.48730000853538513,0.0,0.3333333432674408,0.3333333432674408,0.48730000853538513,0.48730000853538513,33000.0,100.0,2.0773800015449524,2.0773800015449524,2.0773800015449524,274.0,60.0,55.0,23.0,500.0,400.0,900.0,2300.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,28.0,60.0,2,1.0,2.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
319008,north central,plateau,bassa (plateau state),rural,14.0,2024,1070,guinea corn (sorghum),0.3261699974536896,500.0,215000.0,215000.0,0.3261699974536896,0.3261699974536896,0.0,1.0,1.0,0.3261699974536896,0.3261699974536896,0.0,0.0,2.032940059900284,2.032940059900284,2.032940059900284,16.44,3.6,3.3,5.0,30.0,24.0,54.0,500.0,0.0,0.002,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,2,1.0,2.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
319025,north central,plateau,langtang north,rural,334.0,2024,1070,guinea corn (sorghum),2.0,1000.0,430000.0,430000.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,5.586399972438812,5.586399972438812,5.586399972438812,36.0,24.0,22.0,0.0,200.0,0.0,200.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,92.0,0.0,139.0,2,1.0,3.0,28.00759872080089,55.503090563589176,76.43833333333333,,,0.0,0.0,0.0,0.0,0.0
319026,north central,plateau,langtang north,rural,334.0,2024,1070,guinea corn (sorghum),0.7669000029563904,400.0,172000.0,172000.0,0.3223910927772522,0.3223910927772522,0.0,0.42038217186927795,0.42038217186927795,0.3223910927772522,0.3223910927772522,0.0,0.0,3.1594600081443787,3.1594600081443787,3.1594600081443787,96.0,18.0,16.5,0.0,150.0,150.0,300.0,0.0,3.0,3.0,1.0,0.0,0.0,330000.0,160000.0,0.0,50.0,3.0,0.0,53.0,2,1.0,1.0,28.00759872080089,55.503090563589176,76.43833333333333,,,0.0,0.0,0.0,0.0,0.0
319027,north central,plateau,langtang north,rural,334.0,2024,1070,guinea corn (sorghum),2.95770001411438,600.0,258000.0,258000.0,2.5094149112701416,2.5094149112701416,0.0,1.5319148898124695,1.5319148898124695,2.5094149112701416,2.5094149112701416,0.0,0.0,3.844700038433075,3.844700038433075,3.844700038433075,13.5,9.0,8.25,0.0,75.0,0.0,75.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,2,1.0,1.0,28.00759872080089,55.503090563589176,76.43833333333333,,,0.0,0.0,0.0,0.0,0.0
319031,north central,plateau,langtang north,rural,334.0,2024,1070,guinea corn (sorghum),2.147200107574463,800.0,344000.0,320000.0,0.8144552707672119,0.8144552707672119,0.0,0.37931036949157715,0.37931036949157715,0.8144552707672119,0.8144552707672119,80000.0,200.0,4.975710093975067,4.975710093975067,4.975710093975067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,60.0,0.0,96.0,2,1.0,3.0,28.00759872080089,55.503090563589176,76.43833333333333,,,0.0,0.0,0.0,0.0,0.0
319061,north central,plateau,wase,rural,1288.0,2024,1070,guinea corn (sorghum),0.9614599943161011,100.0,43000.0,43000.0,0.48072999715805054,0.12018249928951263,0.0,0.5,0.5,0.12018249928951263,0.48072999715805054,0.0,0.0,2.0638000071048737,2.0638000071048737,2.0638000071048737,27.0,18.0,16.5,0.0,150.0,0.0,150.0,0.0,7.0,8.0,1.0,0.0,0.0,440000.0,0.0,0.0,21.0,25.0,0.0,46.0,2,1.0,1.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
319064,north central,plateau,wase,rural,1288.0,2024,1070,guinea corn (sorghum),0.6387799978256226,50.0,24000.0,24000.0,0.3193899989128113,0.3193899989128113,0.0,0.5,0.5,0.3193899989128113,0.3193899989128113,0.0,0.0,7.940530061721802,4.940530061721802,7.940530061721802,0.0,0.0,0.0,6.0,0.0,0.0,0.0,600.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,2,1.0,4.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
319070,north central,plateau,wase,rural,1288.0,2024,1070,guinea corn (sorghum),1.058899998664856,100.0,43000.0,43000.0,0.529449999332428,0.132362499833107,0.0,0.5,0.5,0.132362499833107,0.529449999332428,0.0,0.0,1.8800999820232391,1.8800999820232391,1.8800999820232391,9.0,6.0,5.5,2.0,50.0,0.0,50.0,200.0,2.002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,15.0,10.0,78.0,2,1.0,2.0,26.55906412532296,64.52221526442385,103.43658069024184,,,0.0,0.0,0.0,0.0,0.0
330034,north west,sokoto,yabo,rural,92.0,2024,1070,guinea corn (sorghum),0.3308599889278412,530.0,265000.0,265000.0,0.07743531465530396,0.07743531465530396,0.0,0.23404255509376526,0.23404255509376526,0.07743531465530396,0.07743531465530396,0.0,0.0,0.7819975130259991,0.3308599889278412,0.7355459928512573,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,2.0,33.0,2,1.0,1.0,26.962928809788654,53.35882783339513,116.98583333333332,2024.0,sokoto communal militia (nigeria),1.0,3.0,3.0,3.0,0.0
330036,north west,sokoto,yabo,rural,92.0,2024,1070,guinea corn (sorghum),1.2522000074386597,250.0,125000.0,125000.0,0.3480119854211807,0.1191512942314148,0.0,0.5506117939949036,0.550611823797226,0.1191512942314148,0.3480119854211807,0.0,0.0,1.6568860113620758,1.2522000074386597,1.2522000074386597,57.5,0.0,0.0,20.0,0.0,125.0,125.0,2000.0,0.0,0.0,1.0,0.0,0.0,720000.0,0.0,0.0,67.0,0.0,0.0,67.0,2,1.0,1.0,26.962928809788654,53.35882783339513,116.98583333333332,2024.0,sokoto communal militia (nigeria),1.0,3.0,3.0,3.0,0.0
330037,north west,sokoto,yabo,rural,92.0,2024,1070,guinea corn (sorghum),0.17472000420093536,173.40000915527344,86700.0078125,86700.0078125,0.05529113858938217,0.05529113858938217,0.0,0.3164556920528412,0.3164556920528412,0.05529113858938217,0.05529113858938217,0.0,0.0,1.3887780457735062,0.17472000420093536,0.17472000420093536,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,37.0,2,1.0,1.0,26.962928809788654,53.35882783339513,116.98583333333332,2024.0,sokoto communal militia (nigeria),1.0,3.0,3.0,3.0,0.0
330040,north west,sokoto,yabo,rural,92.0,2024,1070,guinea corn (sorghum),0.5185099840164185,1399.2000732421875,699600.0625,699600.0625,0.15173940733075142,0.15173940733075142,0.0,0.5900382995605469,0.5900383293628693,0.15173940733075142,0.15173940733075142,0.0,0.0,1.7325680255889893,0.5185099840164185,0.5185099840164185,92.0,0.0,0.0,3.0,0.0,200.0,200.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,45.0,64.0,2,1.0,2.0,26.962928809788654,53.35882783339513,116.98583333333332,2024.0,sokoto communal militia (nigeria),1.0,3.0,3.0,3.0,0.0
330051,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.07203499972820282,101.1500015258789,50575.0,50575.0,0.027013124898076057,0.027013124898076057,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.07203499972820282,0.07203499972820282,0.07203499972820282,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2022.0,sokoto communal militia (nigeria),1.0,34.0,143.0,21.0,0.0
330051,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.07203499972820282,101.1500015258789,50575.0,50575.0,0.027013124898076057,0.027013124898076057,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.07203499972820282,0.07203499972820282,0.07203499972820282,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,military forces of nigeria (2015-2023),1.0,3.0,3.0,2.0,1.0
330051,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.07203499972820282,101.1500015258789,50575.0,50575.0,0.027013124898076057,0.027013124898076057,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.07203499972820282,0.07203499972820282,0.07203499972820282,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,military forces of nigeria (2023-),1.0,0.0,0.0,1.0,1.0
330051,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.07203499972820282,101.1500015258789,50575.0,50575.0,0.027013124898076057,0.027013124898076057,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.07203499972820282,0.07203499972820282,0.07203499972820282,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,sokoto communal militia (nigeria),1.0,10.0,10.0,8.0,0.0
330051,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.07203499972820282,101.1500015258789,50575.0,50575.0,0.027013124898076057,0.027013124898076057,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.07203499972820282,0.07203499972820282,0.07203499972820282,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2024.0,military forces of nigeria (2023-),1.0,19.0,29.0,4.0,1.0
330051,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.07203499972820282,101.1500015258789,50575.0,50575.0,0.027013124898076057,0.027013124898076057,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.07203499972820282,0.07203499972820282,0.07203499972820282,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2024.0,sokoto communal militia (nigeria),1.0,96.0,96.0,69.0,0.0
330052,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.20024000108242035,300.0,150000.0,150000.0,0.10012000054121017,0.10012000054121017,0.0,0.5,0.5,0.10012000054121017,0.10012000054121017,0.0,0.0,0.836543045938015,0.20024000108242035,0.7436400055885315,9.0,6.0,5.5,5.0,50.0,0.0,50.0,500.0,1.0,0.0,1.0,0.0,0.0,1980000.0,0.0,0.0,15.0,12.0,4.0,31.0,2,5.0,5.0,27.31142408231368,46.90848390186628,79.52083333333333,2022.0,sokoto communal militia (nigeria),1.0,34.0,143.0,21.0,0.0
330052,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.20024000108242035,300.0,150000.0,150000.0,0.10012000054121017,0.10012000054121017,0.0,0.5,0.5,0.10012000054121017,0.10012000054121017,0.0,0.0,0.836543045938015,0.20024000108242035,0.7436400055885315,9.0,6.0,5.5,5.0,50.0,0.0,50.0,500.0,1.0,0.0,1.0,0.0,0.0,1980000.0,0.0,0.0,15.0,12.0,4.0,31.0,2,5.0,5.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,military forces of nigeria (2015-2023),1.0,3.0,3.0,2.0,1.0
330052,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.20024000108242035,300.0,150000.0,150000.0,0.10012000054121017,0.10012000054121017,0.0,0.5,0.5,0.10012000054121017,0.10012000054121017,0.0,0.0,0.836543045938015,0.20024000108242035,0.7436400055885315,9.0,6.0,5.5,5.0,50.0,0.0,50.0,500.0,1.0,0.0,1.0,0.0,0.0,1980000.0,0.0,0.0,15.0,12.0,4.0,31.0,2,5.0,5.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,military forces of nigeria (2023-),1.0,0.0,0.0,1.0,1.0
330052,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.20024000108242035,300.0,150000.0,150000.0,0.10012000054121017,0.10012000054121017,0.0,0.5,0.5,0.10012000054121017,0.10012000054121017,0.0,0.0,0.836543045938015,0.20024000108242035,0.7436400055885315,9.0,6.0,5.5,5.0,50.0,0.0,50.0,500.0,1.0,0.0,1.0,0.0,0.0,1980000.0,0.0,0.0,15.0,12.0,4.0,31.0,2,5.0,5.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,sokoto communal militia (nigeria),1.0,10.0,10.0,8.0,0.0
330052,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.20024000108242035,300.0,150000.0,150000.0,0.10012000054121017,0.10012000054121017,0.0,0.5,0.5,0.10012000054121017,0.10012000054121017,0.0,0.0,0.836543045938015,0.20024000108242035,0.7436400055885315,9.0,6.0,5.5,5.0,50.0,0.0,50.0,500.0,1.0,0.0,1.0,0.0,0.0,1980000.0,0.0,0.0,15.0,12.0,4.0,31.0,2,5.0,5.0,27.31142408231368,46.90848390186628,79.52083333333333,2024.0,military forces of nigeria (2023-),1.0,19.0,29.0,4.0,1.0
330052,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.20024000108242035,300.0,150000.0,150000.0,0.10012000054121017,0.10012000054121017,0.0,0.5,0.5,0.10012000054121017,0.10012000054121017,0.0,0.0,0.836543045938015,0.20024000108242035,0.7436400055885315,9.0,6.0,5.5,5.0,50.0,0.0,50.0,500.0,1.0,0.0,1.0,0.0,0.0,1980000.0,0.0,0.0,15.0,12.0,4.0,31.0,2,5.0,5.0,27.31142408231368,46.90848390186628,79.52083333333333,2024.0,sokoto communal militia (nigeria),1.0,96.0,96.0,69.0,0.0
330055,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.08903100341558456,151.72500610351562,75862.5,75862.5,0.03338662534952164,0.03338662534952164,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.08903100341558456,0.08903100341558456,0.08903100341558456,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,13.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2022.0,sokoto communal militia (nigeria),1.0,34.0,143.0,21.0,0.0
330055,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.08903100341558456,151.72500610351562,75862.5,75862.5,0.03338662534952164,0.03338662534952164,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.08903100341558456,0.08903100341558456,0.08903100341558456,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,13.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,military forces of nigeria (2015-2023),1.0,3.0,3.0,2.0,1.0
330055,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.08903100341558456,151.72500610351562,75862.5,75862.5,0.03338662534952164,0.03338662534952164,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.08903100341558456,0.08903100341558456,0.08903100341558456,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,13.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,military forces of nigeria (2023-),1.0,0.0,0.0,1.0,1.0
330055,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.08903100341558456,151.72500610351562,75862.5,75862.5,0.03338662534952164,0.03338662534952164,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.08903100341558456,0.08903100341558456,0.08903100341558456,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,13.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,sokoto communal militia (nigeria),1.0,10.0,10.0,8.0,0.0
330055,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.08903100341558456,151.72500610351562,75862.5,75862.5,0.03338662534952164,0.03338662534952164,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.08903100341558456,0.08903100341558456,0.08903100341558456,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,13.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2024.0,military forces of nigeria (2023-),1.0,19.0,29.0,4.0,1.0
330055,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.08903100341558456,151.72500610351562,75862.5,75862.5,0.03338662534952164,0.03338662534952164,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.08903100341558456,0.08903100341558456,0.08903100341558456,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,13.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2024.0,sokoto communal militia (nigeria),1.0,96.0,96.0,69.0,0.0
330056,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.32864999771118164,250.0,125000.0,125000.0,0.12324374914169312,0.12324374914169312,0.0,0.375,0.375,0.12324374914169312,0.12324374914169312,0.0,0.0,3.161452054977417,0.32864999771118164,0.32864999771118164,69.0,0.0,0.0,5.0,0.0,150.0,150.0,500.0,3.0,0.0,1.0,0.0,0.0,1440000.0,0.0,0.0,39.0,0.0,0.0,39.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2022.0,sokoto communal militia (nigeria),1.0,34.0,143.0,21.0,0.0
330056,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.32864999771118164,250.0,125000.0,125000.0,0.12324374914169312,0.12324374914169312,0.0,0.375,0.375,0.12324374914169312,0.12324374914169312,0.0,0.0,3.161452054977417,0.32864999771118164,0.32864999771118164,69.0,0.0,0.0,5.0,0.0,150.0,150.0,500.0,3.0,0.0,1.0,0.0,0.0,1440000.0,0.0,0.0,39.0,0.0,0.0,39.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,military forces of nigeria (2015-2023),1.0,3.0,3.0,2.0,1.0
330056,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.32864999771118164,250.0,125000.0,125000.0,0.12324374914169312,0.12324374914169312,0.0,0.375,0.375,0.12324374914169312,0.12324374914169312,0.0,0.0,3.161452054977417,0.32864999771118164,0.32864999771118164,69.0,0.0,0.0,5.0,0.0,150.0,150.0,500.0,3.0,0.0,1.0,0.0,0.0,1440000.0,0.0,0.0,39.0,0.0,0.0,39.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,military forces of nigeria (2023-),1.0,0.0,0.0,1.0,1.0
330056,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.32864999771118164,250.0,125000.0,125000.0,0.12324374914169312,0.12324374914169312,0.0,0.375,0.375,0.12324374914169312,0.12324374914169312,0.0,0.0,3.161452054977417,0.32864999771118164,0.32864999771118164,69.0,0.0,0.0,5.0,0.0,150.0,150.0,500.0,3.0,0.0,1.0,0.0,0.0,1440000.0,0.0,0.0,39.0,0.0,0.0,39.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2023.0,sokoto communal militia (nigeria),1.0,10.0,10.0,8.0,0.0
330056,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.32864999771118164,250.0,125000.0,125000.0,0.12324374914169312,0.12324374914169312,0.0,0.375,0.375,0.12324374914169312,0.12324374914169312,0.0,0.0,3.161452054977417,0.32864999771118164,0.32864999771118164,69.0,0.0,0.0,5.0,0.0,150.0,150.0,500.0,3.0,0.0,1.0,0.0,0.0,1440000.0,0.0,0.0,39.0,0.0,0.0,39.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2024.0,military forces of nigeria (2023-),1.0,19.0,29.0,4.0,1.0
330056,north west,sokoto,sabon birni,rural,930.0,2024,1070,guinea corn (sorghum),0.32864999771118164,250.0,125000.0,125000.0,0.12324374914169312,0.12324374914169312,0.0,0.375,0.375,0.12324374914169312,0.12324374914169312,0.0,0.0,3.161452054977417,0.32864999771118164,0.32864999771118164,69.0,0.0,0.0,5.0,0.0,150.0,150.0,500.0,3.0,0.0,1.0,0.0,0.0,1440000.0,0.0,0.0,39.0,0.0,0.0,39.0,2,1.0,1.0,27.31142408231368,46.90848390186628,79.52083333333333,2024.0,sokoto communal militia (nigeria),1.0,96.0,96.0,69.0,0.0
